customer_id,age,gender,city,income,customer_segment,purchase_date,product_category,product_price,quantity,total_spent,payment_method,purchase_channel,loyalty_member
42163,38,Female,Kolkata,62512,Low,2025-12-15,Beauty,41680,5,208400,UPI,Offline,No
42164,29,Female,Mumbai,26814,Medium,2025-12-14,Grocery,19572,3,58716,Card,Online,No
42165,41,Female,Kolkata,60829,High,2025-05-07,Beauty,36352,1,36352,Cash,Offline,No
42166,51,Female,Mumbai,40332,High,2025-09-16,Fashion,49404,3,148212,Card,Online,Yes
42167,59,Male,Chennai,29135,Medium,2025-10-12,Home,48593,4,194372,Card,Offline,Yes
42168,51,Male,Hyderabad,85764,Medium,2025-12-01,Beauty,20405,5,102025,UPI,Online,Yes
42169,23,Female,Bangalore,75707,High,2025-11-05,Electronics,6980,4,27920,Card,Offline,No
42170,30,Male,Mumbai,99803,Medium,2025-11-08,Electronics,36147,1,36147,Card,Online,No
42171,54,Male,Hyderabad,86009,High,2026-01-22,Beauty,49424,4,197696,Card,Online,Yes
42172,28,Male,Hyderabad,50139,Low,2026-01-28,Home,43995,5,219975,Cash,Offline,No
42173,58,Female,Delhi,65571,High,2025-06-18,Grocery,46551,4,186204,Cash,Offline,Yes
42174,27,Male,Kolkata,95729,High,2025-06-07,Grocery,23456,4,93824,UPI,Online,Yes
42175,46,Female,Bangalore,74839,Medium,2025-06-23,Electronics,21529,4,86116,Card,Offline,Yes
42176,46,Male,Mumbai,29167,Medium,2025-08-04,Grocery,49396,5,246980,Cash,Online,No
42177,43,Female,Kolkata,39375,Medium,2025-05-01,Grocery,22026,2,44052,Card,Offline,No
42178,58,Male,Hyderabad,61099,Low,2025-10-06,Beauty,17778,1,17778,Card,Offline,Yes
42179,26,Female,Bangalore,44392,Medium,2026-02-27,Fashion,35842,2,71684,Cash,Online,No
42180,21,Male,Chennai,21029,Medium,2026-04-24,Fashion,27722,4,110888,UPI,Online,Yes
42181,44,Male,Mumbai,95252,Medium,2025-09-11,Fashion,6081,1,6081,Cash,Offline,No
42182,45,Male,Delhi,97627,Low,2026-04-13,Electronics,20131,5,100655,UPI,Online,No
42183,50,Male,Chennai,52348,High,2026-04-03,Grocery,14593,1,14593,UPI,Online,No
42184,57,Male,Chennai,43543,High,2026-03-13,Electronics,18736,4,74944,Card,Offline,No
42185,39,Male,Bangalore,46259,Low,2025-09-02,Beauty,13556,1,13556,Cash,Online,Yes
42186,42,Male,Chennai,87908,Medium,2025-10-31,Electronics,49798,2,99596,Card,Offline,No
42187,49,Male,Mumbai,36451,High,2025-07-29,Home,17110,3,51330,UPI,Online,No
42188,54,Male,Kolkata,79720,Low,2026-03-27,Fashion,17442,4,69768,UPI,Online,Yes
42189,41,Female,Delhi,35613,High,2025-07-18,Electronics,30658,3,91974,UPI,Offline,Yes
42190,38,Male,Kolkata,37669,Medium,2025-07-30,Home,27281,5,136405,UPI,Offline,Yes
42191,31,Female,Delhi,42535,Low,2026-03-19,Electronics,3366,1,3366,Card,Offline,No
42192,54,Male,Bangalore,63454,High,2026-01-29,Fashion,27633,5,138165,UPI,Online,No
42193,60,Female,Chennai,34198,Medium,2025-07-03,Beauty,10254,1,10254,Card,Offline,Yes
42194,53,Female,Chennai,76762,Medium,2025-05-01,Beauty,36622,2,73244,Cash,Online,Yes
42195,53,Female,Kolkata,70149,Medium,2025-12-10,Grocery,4559,5,22795,Cash,Online,Yes
42196,40,Male,Kolkata,34347,Low,2026-01-22,Grocery,13911,4,55644,UPI,Online,Yes
42197,31,Male,Kolkata,40131,Low,2025-12-18,Home,13877,2,27754,Cash,Offline,Yes
42198,58,Female,Chennai,45586,Low,2026-02-25,Electronics,18848,1,18848,Cash,Online,Yes
42199,28,Female,Bangalore,64140,High,2025-08-10,Electronics,41126,4,164504,Cash,Offline,Yes
42200,20,Female,Bangalore,66425,High,2026-03-12,Fashion,13068,5,65340,UPI,Online,No
42201,52,Female,Chennai,35191,Low,2026-04-08,Beauty,44579,3,133737,Card,Offline,Yes
42202,36,Female,Chennai,51368,Medium,2025-11-16,Fashion,40650,3,121950,UPI,Offline,Yes
42203,41,Male,Bangalore,99016,Low,2026-04-18,Home,41382,3,124146,UPI,Offline,No
42204,18,Male,Bangalore,62201,Medium,2026-03-27,Grocery,6897,5,34485,Cash,Online,Yes
42205,54,Male,Delhi,20209,High,2025-11-17,Beauty,10499,4,41996,UPI,Online,No
42206,28,Female,Hyderabad,91363,Low,2025-05-15,Fashion,24600,3,73800,Card,Offline,Yes
42207,42,Female,Kolkata,81705,High,2025-07-28,Grocery,37647,2,75294,Card,Online,Yes
42208,34,Female,Kolkata,76761,Low,2025-06-26,Beauty,6608,1,6608,Cash,Online,No
42209,53,Female,Chennai,27597,High,2025-09-08,Grocery,40303,5,201515,UPI,Offline,No
42210,45,Male,Mumbai,30471,High,2026-01-17,Fashion,17292,2,34584,Cash,Online,No
42211,20,Female,Bangalore,78035,Low,2025-10-11,Grocery,47685,1,47685,Card,Offline,Yes
42212,22,Male,Hyderabad,20507,Low,2025-12-26,Fashion,15475,3,46425,UPI,Offline,No
42213,18,Male,Kolkata,62503,Medium,2025-05-25,Beauty,38228,1,38228,UPI,Offline,Yes
42214,20,Female,Mumbai,78588,Medium,2026-01-08,Grocery,43070,3,129210,Card,Offline,No
42215,43,Female,Chennai,25369,Medium,2025-06-28,Home,18435,4,73740,Cash,Online,No
42216,58,Female,Hyderabad,70966,High,2025-11-10,Beauty,10146,2,20292,Card,Offline,Yes
42217,57,Female,Mumbai,39218,Low,2025-08-19,Grocery,14305,3,42915,Cash,Online,Yes
42218,30,Female,Kolkata,79873,Low,2025-07-05,Fashion,30503,5,152515,UPI,Online,No
42219,19,Male,Bangalore,58607,Medium,2025-07-19,Beauty,10820,1,10820,Card,Offline,No
42220,55,Female,Kolkata,54093,High,2025-11-02,Fashion,19745,4,78980,Card,Online,Yes
42221,44,Male,Bangalore,65947,Medium,2025-12-09,Beauty,24564,1,24564,UPI,Offline,No
42222,50,Male,Delhi,70244,Medium,2025-07-01,Electronics,13027,4,52108,UPI,Online,No
42223,18,Female,Delhi,93476,Medium,2025-11-17,Home,25426,1,25426,Card,Online,Yes
42224,42,Female,Delhi,57391,Medium,2025-05-20,Home,39164,4,156656,Cash,Offline,No
42225,33,Male,Hyderabad,70509,High,2026-03-15,Electronics,6807,5,34035,Card,Online,No
42226,24,Female,Bangalore,63131,Medium,2025-06-24,Home,7046,2,14092,Cash,Online,No
42227,22,Male,Kolkata,52444,Medium,2026-02-05,Fashion,26133,3,78399,Card,Online,Yes
42228,51,Female,Mumbai,23297,Low,2025-06-21,Fashion,5309,4,21236,UPI,Online,No
42229,33,Female,Hyderabad,32727,Low,2025-11-13,Home,5559,5,27795,UPI,Offline,No
42230,34,Female,Mumbai,84472,High,2025-05-17,Beauty,48078,4,192312,UPI,Offline,No
42231,59,Male,Mumbai,20880,Medium,2025-06-06,Electronics,17294,4,69176,Cash,Offline,No
42232,48,Male,Kolkata,41920,Medium,2025-09-05,Grocery,10693,2,21386,Card,Online,Yes
42233,32,Female,Delhi,39942,High,2026-01-08,Beauty,32728,3,98184,Cash,Offline,No
42234,22,Female,Delhi,94841,Medium,2025-08-27,Beauty,18466,3,55398,Cash,Online,Yes
42235,32,Female,Kolkata,80867,Low,2025-08-24,Beauty,10438,5,52190,Card,Online,No
42236,23,Male,Mumbai,73081,High,2025-05-19,Home,3798,4,15192,Card,Offline,No
42237,21,Female,Kolkata,74897,Medium,2025-10-09,Grocery,24532,4,98128,Card,Online,Yes
42238,32,Male,Mumbai,69875,Low,2025-10-11,Fashion,31583,1,31583,Cash,Offline,Yes
42239,47,Male,Bangalore,37000,Medium,2026-02-02,Beauty,28394,1,28394,UPI,Offline,No
42240,23,Female,Bangalore,30103,Low,2025-08-07,Fashion,23473,5,117365,UPI,Offline,Yes
42241,53,Male,Hyderabad,82676,Medium,2026-01-16,Grocery,17521,3,52563,UPI,Offline,No
42242,20,Female,Hyderabad,28209,High,2025-06-11,Electronics,48871,5,244355,Card,Offline,Yes
42243,42,Female,Kolkata,35275,Low,2026-03-13,Grocery,28621,5,143105,UPI,Offline,Yes
42244,51,Male,Hyderabad,52158,High,2025-05-08,Grocery,25679,5,128395,Card,Online,Yes
42245,58,Female,Kolkata,26480,Low,2026-02-09,Home,10546,1,10546,UPI,Offline,No
42246,46,Female,Hyderabad,81093,Medium,2025-12-11,Fashion,45885,1,45885,UPI,Online,No
42247,36,Male,Chennai,65274,Low,2025-09-17,Beauty,9944,5,49720,Card,Online,No
42248,27,Female,Mumbai,54280,Low,2025-07-30,Beauty,40654,5,203270,Cash,Offline,Yes
42249,18,Male,Bangalore,83778,Medium,2025-08-22,Grocery,43148,5,215740,Card,Online,Yes
42250,53,Male,Mumbai,50555,Low,2025-09-13,Fashion,33871,3,101613,Cash,Online,No
42251,51,Male,Kolkata,57765,Low,2025-12-22,Fashion,10042,2,20084,Cash,Online,No
42252,25,Male,Kolkata,86081,Medium,2026-04-13,Fashion,2277,3,6831,Card,Offline,No
42253,60,Female,Kolkata,85074,Low,2025-11-13,Electronics,43778,2,87556,UPI,Online,No
42254,43,Male,Delhi,86268,Low,2025-11-14,Grocery,11382,1,11382,Cash,Online,Yes
42255,40,Male,Mumbai,82390,Medium,2026-04-05,Beauty,43221,4,172884,UPI,Offline,No
42256,33,Male,Kolkata,42344,Low,2026-03-11,Grocery,35803,4,143212,UPI,Online,No
42257,47,Female,Hyderabad,67330,High,2025-10-24,Electronics,3117,4,12468,Card,Online,No
42258,40,Female,Bangalore,42478,High,2025-12-01,Grocery,21786,4,87144,Cash,Online,No
42259,42,Male,Hyderabad,88728,Medium,2025-06-28,Home,6776,4,27104,UPI,Online,No
42260,26,Male,Hyderabad,67743,Low,2025-09-09,Grocery,19885,4,79540,Cash,Online,Yes
42261,58,Male,Kolkata,92370,High,2025-07-22,Beauty,26770,1,26770,Cash,Offline,No
42262,39,Male,Delhi,67790,Low,2025-10-09,Home,30859,5,154295,Card,Online,No
42263,33,Male,Hyderabad,95899,High,2025-08-27,Home,35305,5,176525,Cash,Offline,Yes
42264,35,Male,Mumbai,90246,High,2025-06-06,Fashion,12999,2,25998,Cash,Online,Yes
42265,35,Female,Bangalore,46366,High,2025-09-16,Electronics,38335,5,191675,Cash,Offline,Yes
42266,34,Female,Kolkata,94320,Medium,2025-11-25,Electronics,35930,5,179650,UPI,Offline,Yes
42267,52,Female,Mumbai,85454,Low,2025-07-13,Electronics,18996,3,56988,Cash,Offline,No
42268,19,Male,Chennai,90349,High,2025-11-20,Fashion,14200,3,42600,Cash,Online,Yes
42269,34,Male,Hyderabad,29586,Medium,2026-01-05,Beauty,28952,4,115808,Card,Offline,Yes
42270,45,Male,Hyderabad,37697,Low,2025-05-24,Electronics,37136,5,185680,Cash,Online,Yes
42271,35,Female,Hyderabad,78116,Low,2026-01-29,Electronics,3554,4,14216,Cash,Offline,No
42272,38,Female,Hyderabad,56275,Medium,2026-03-26,Home,25371,2,50742,UPI,Offline,Yes
42273,35,Male,Bangalore,85707,High,2026-02-02,Grocery,15982,3,47946,UPI,Online,No
42274,42,Male,Hyderabad,49873,Low,2026-02-24,Grocery,36968,2,73936,UPI,Online,No
42275,60,Male,Chennai,86633,Medium,2025-05-06,Grocery,17160,4,68640,Card,Online,No
42276,58,Female,Delhi,53854,Low,2025-07-30,Fashion,44876,1,44876,Card,Online,No
42277,52,Male,Bangalore,68646,Medium,2025-08-21,Grocery,19466,1,19466,Cash,Online,Yes
42278,59,Male,Chennai,91319,Low,2026-03-18,Beauty,25742,3,77226,Cash,Offline,No
42279,18,Female,Bangalore,67389,Low,2026-03-18,Home,27066,5,135330,Card,Offline,Yes
42280,45,Male,Kolkata,30143,Low,2026-01-02,Grocery,26065,2,52130,UPI,Online,No
42281,49,Female,Chennai,79661,Low,2025-10-08,Home,21850,4,87400,Card,Online,Yes
42282,60,Male,Kolkata,53448,High,2026-03-10,Home,49003,2,98006,Card,Online,No
42283,35,Male,Kolkata,47328,Low,2025-06-19,Grocery,41869,2,83738,UPI,Offline,Yes
42284,48,Female,Mumbai,47690,Medium,2025-11-10,Home,15829,1,15829,Cash,Online,No
42285,49,Male,Bangalore,51068,Medium,2025-08-31,Beauty,34799,1,34799,Cash,Online,Yes
42286,43,Female,Hyderabad,77967,Medium,2025-09-26,Beauty,3905,3,11715,Card,Online,No
42287,58,Male,Delhi,67140,Low,2025-11-25,Home,344,1,344,UPI,Online,No
42288,33,Female,Hyderabad,66946,Medium,2026-03-14,Beauty,7692,1,7692,Card,Online,Yes
42289,27,Male,Bangalore,84322,High,2025-05-12,Beauty,37451,3,112353,Card,Offline,No
42290,22,Female,Mumbai,59293,Low,2026-04-11,Grocery,32059,2,64118,Card,Offline,Yes
42291,28,Female,Delhi,33202,High,2026-02-20,Beauty,9483,2,18966,Card,Offline,No
42292,58,Female,Bangalore,57896,Medium,2025-05-23,Fashion,40033,4,160132,UPI,Online,Yes
42293,59,Male,Hyderabad,52905,High,2026-01-18,Grocery,8597,4,34388,UPI,Online,No
42294,42,Female,Delhi,30992,Medium,2025-12-26,Beauty,26015,2,52030,Cash,Online,No
42295,45,Male,Hyderabad,64665,Low,2025-10-28,Home,44133,5,220665,Card,Offline,No
42296,18,Male,Bangalore,27326,Medium,2025-09-18,Electronics,42808,3,128424,Card,Online,Yes
42297,40,Female,Hyderabad,82040,High,2025-09-30,Fashion,36184,2,72368,UPI,Offline,No
42298,19,Female,Hyderabad,30478,Medium,2025-08-19,Grocery,42555,1,42555,UPI,Offline,No
42299,37,Female,Mumbai,94062,Low,2026-01-27,Electronics,29518,1,29518,UPI,Offline,No
42300,39,Female,Chennai,40762,Medium,2026-03-29,Electronics,21286,1,21286,Card,Online,No
42301,19,Male,Bangalore,44554,High,2025-12-16,Beauty,49412,5,247060,Cash,Offline,No
42302,24,Male,Delhi,84268,High,2025-11-14,Home,34331,5,171655,Cash,Online,Yes
42303,21,Female,Chennai,57177,Low,2025-11-17,Fashion,49997,2,99994,UPI,Online,Yes
42304,33,Male,Delhi,46685,High,2026-04-22,Electronics,40993,2,81986,Card,Online,Yes
42305,47,Male,Kolkata,72531,High,2025-05-12,Home,30443,5,152215,Cash,Online,Yes
42306,21,Female,Chennai,54142,High,2026-02-03,Electronics,23113,5,115565,Cash,Online,Yes
42307,46,Female,Bangalore,52316,Low,2026-04-18,Grocery,49786,4,199144,Card,Offline,Yes
42308,44,Female,Mumbai,67014,High,2025-08-19,Fashion,34643,1,34643,Card,Offline,No
42309,47,Male,Delhi,66804,High,2025-05-26,Grocery,39502,5,197510,Cash,Online,Yes
42310,43,Male,Kolkata,87339,Low,2026-03-03,Beauty,7839,4,31356,Card,Online,Yes
42311,45,Male,Kolkata,26519,Low,2025-08-18,Grocery,27603,4,110412,UPI,Online,No
42312,45,Female,Hyderabad,53619,Medium,2025-08-25,Grocery,19317,2,38634,Cash,Online,No
42313,54,Male,Bangalore,83770,Medium,2025-08-09,Home,46960,3,140880,UPI,Online,Yes
42314,19,Male,Bangalore,29103,Low,2025-11-14,Grocery,5026,1,5026,UPI,Online,No
42315,49,Female,Kolkata,74888,Low,2025-08-14,Electronics,5655,2,11310,UPI,Offline,Yes
42316,56,Male,Chennai,76358,Low,2026-02-01,Electronics,34724,5,173620,Cash,Online,No
42317,52,Female,Bangalore,77814,High,2026-01-15,Grocery,19047,4,76188,UPI,Offline,Yes
42318,44,Female,Chennai,56601,Medium,2026-03-07,Home,21498,3,64494,Cash,Offline,No
42319,20,Female,Chennai,77329,Medium,2025-05-22,Electronics,14460,4,57840,UPI,Offline,No
42320,31,Male,Mumbai,56811,High,2025-09-04,Fashion,9772,5,48860,Cash,Offline,Yes
42321,19,Male,Mumbai,61829,High,2026-04-17,Beauty,28679,2,57358,Card,Online,Yes
42322,57,Male,Kolkata,39803,Medium,2025-11-20,Electronics,660,5,3300,Card,Offline,No
42323,35,Female,Chennai,62867,High,2025-08-03,Electronics,25800,4,103200,UPI,Online,No
42324,47,Male,Mumbai,26728,High,2025-06-03,Home,49718,3,149154,UPI,Offline,No
42325,45,Female,Kolkata,93860,Low,2025-10-04,Beauty,1989,1,1989,Card,Offline,No
42326,41,Female,Mumbai,38288,High,2025-06-23,Grocery,7913,3,23739,Card,Offline,Yes
42327,23,Male,Delhi,48282,Medium,2025-12-04,Beauty,12800,4,51200,Cash,Online,No
42328,35,Female,Hyderabad,80113,High,2025-09-10,Home,30849,1,30849,Cash,Online,Yes
42329,39,Male,Mumbai,95240,Low,2025-06-10,Home,14404,1,14404,UPI,Offline,No
42330,44,Male,Chennai,21199,High,2025-05-19,Grocery,10913,4,43652,Card,Online,No
42331,38,Male,Delhi,77174,Low,2026-04-02,Home,49701,2,99402,Cash,Offline,Yes
42332,21,Male,Kolkata,40918,Medium,2025-05-17,Grocery,15514,2,31028,Cash,Online,No
42333,41,Male,Kolkata,40881,Medium,2026-02-23,Grocery,13320,5,66600,Card,Online,No
42334,44,Female,Kolkata,97930,Medium,2025-07-01,Home,35113,2,70226,Cash,Offline,No
42335,27,Male,Mumbai,99047,High,2026-01-26,Fashion,36574,1,36574,Cash,Offline,No
42336,28,Female,Chennai,89929,High,2025-10-17,Grocery,8079,2,16158,Card,Online,Yes
42337,45,Male,Kolkata,96121,Medium,2025-07-09,Fashion,14299,5,71495,Card,Offline,No
42338,54,Male,Delhi,58646,Low,2026-02-21,Grocery,9828,4,39312,Cash,Offline,No
42339,60,Male,Delhi,33890,Medium,2025-10-05,Fashion,33923,1,33923,Cash,Offline,No
42340,54,Male,Mumbai,89235,Low,2026-02-21,Home,43664,3,130992,Cash,Online,No
42341,27,Male,Mumbai,97696,Low,2026-04-24,Fashion,40840,3,122520,Cash,Offline,No
42342,35,Female,Mumbai,98751,Medium,2025-08-08,Grocery,47529,4,190116,Card,Online,No
42343,52,Male,Mumbai,53338,Medium,2026-01-15,Grocery,19525,4,78100,Card,Offline,Yes
42344,42,Female,Mumbai,81670,Low,2025-11-09,Electronics,15402,5,77010,Card,Online,Yes
42345,46,Male,Hyderabad,44934,Low,2025-05-28,Beauty,35898,5,179490,Card,Offline,No
42346,30,Male,Hyderabad,81913,High,2025-08-20,Beauty,36644,5,183220,UPI,Online,Yes
42347,21,Female,Hyderabad,38396,Low,2025-12-04,Beauty,25890,2,51780,Cash,Online,No
42348,52,Male,Hyderabad,68535,High,2026-01-29,Fashion,34363,1,34363,Cash,Offline,Yes
42349,59,Male,Chennai,79486,Low,2025-07-04,Beauty,1818,4,7272,Card,Online,Yes
42350,18,Male,Bangalore,96944,High,2025-11-30,Grocery,18449,4,73796,Cash,Offline,Yes
42351,41,Male,Bangalore,68112,Low,2025-11-16,Home,9296,5,46480,Card,Offline,No
42352,52,Female,Mumbai,78998,Low,2025-11-29,Beauty,4416,1,4416,UPI,Online,No
42353,42,Male,Mumbai,55413,Medium,2025-12-15,Fashion,39513,3,118539,UPI,Online,No
42354,60,Female,Mumbai,51995,High,2025-06-01,Home,22874,5,114370,Cash,Offline,No
42355,29,Male,Chennai,74563,Medium,2025-10-27,Fashion,8070,5,40350,UPI,Online,No
42356,43,Female,Delhi,87032,High,2026-03-15,Grocery,6419,3,19257,Card,Online,Yes
42357,19,Female,Delhi,99187,Medium,2026-03-05,Electronics,36102,3,108306,Cash,Online,Yes
42358,52,Male,Hyderabad,51837,Medium,2025-07-05,Beauty,36566,4,146264,Card,Online,Yes
42359,54,Male,Delhi,91504,High,2026-03-15,Fashion,18628,2,37256,Card,Online,No
42360,49,Female,Hyderabad,50293,High,2026-01-10,Home,1715,5,8575,UPI,Offline,Yes
42361,32,Male,Mumbai,82177,Medium,2025-05-06,Fashion,38010,3,114030,UPI,Offline,Yes
42362,55,Female,Hyderabad,48016,Medium,2025-09-27,Beauty,32289,3,96867,Cash,Offline,No
42363,47,Female,Hyderabad,47536,Medium,2025-09-08,Electronics,41199,3,123597,Cash,Offline,Yes
42364,24,Female,Kolkata,75572,Low,2026-02-06,Beauty,39173,2,78346,Cash,Offline,Yes
42365,36,Male,Delhi,80765,Low,2025-10-08,Fashion,37302,4,149208,Card,Offline,Yes
42366,18,Male,Kolkata,84598,Medium,2025-08-23,Grocery,27268,3,81804,Cash,Offline,No
42367,30,Male,Delhi,47150,High,2025-05-07,Grocery,17679,5,88395,Cash,Online,Yes
42368,45,Male,Hyderabad,92760,Low,2026-02-05,Beauty,29094,1,29094,UPI,Online,Yes
42369,37,Female,Bangalore,74585,High,2025-11-14,Fashion,6657,3,19971,UPI,Offline,No
42370,21,Male,Mumbai,25549,Medium,2026-01-29,Fashion,5495,4,21980,Card,Online,Yes
42371,44,Female,Hyderabad,86337,High,2025-10-14,Electronics,23085,3,69255,Card,Offline,Yes
42372,46,Female,Kolkata,62646,Medium,2025-08-29,Grocery,39336,5,196680,Cash,Online,Yes
42373,33,Female,Chennai,88646,High,2025-07-15,Fashion,29194,1,29194,Cash,Online,No
42374,43,Male,Chennai,20796,Low,2025-06-16,Fashion,8155,3,24465,Card,Online,No
42375,28,Female,Kolkata,98208,High,2025-08-03,Electronics,28429,1,28429,UPI,Online,No
42376,36,Female,Chennai,62506,High,2025-11-10,Home,22500,5,112500,UPI,Offline,No
42377,34,Male,Kolkata,26564,Medium,2025-12-24,Electronics,24775,3,74325,UPI,Online,Yes
42378,23,Male,Bangalore,66164,High,2025-09-10,Fashion,8981,3,26943,Card,Offline,No
42379,53,Female,Chennai,40638,Low,2026-01-13,Grocery,39001,4,156004,Cash,Offline,No
42380,23,Female,Mumbai,66297,High,2025-10-07,Beauty,36406,4,145624,UPI,Online,Yes
42381,57,Female,Kolkata,35356,Low,2025-08-28,Home,28298,4,113192,Cash,Offline,Yes
42382,44,Male,Bangalore,69827,High,2026-04-24,Electronics,9147,2,18294,Cash,Offline,Yes
42383,34,Male,Delhi,87744,Medium,2026-01-08,Fashion,26841,5,134205,Card,Offline,No
42384,43,Female,Hyderabad,70475,Low,2025-11-26,Beauty,8751,1,8751,UPI,Offline,No
42385,37,Male,Bangalore,37643,Medium,2025-08-28,Grocery,15310,1,15310,Cash,Online,No
42386,49,Male,Kolkata,34342,Medium,2026-04-22,Beauty,9226,4,36904,UPI,Online,No
42387,29,Male,Bangalore,90715,Medium,2025-11-10,Fashion,8449,1,8449,UPI,Offline,No
42388,46,Female,Chennai,85468,High,2025-07-26,Fashion,7563,3,22689,Card,Online,No
42389,41,Female,Delhi,26779,High,2026-04-07,Electronics,295,3,885,Cash,Offline,No
42390,29,Female,Hyderabad,93453,Low,2026-01-28,Electronics,31185,4,124740,Cash,Offline,No
42391,34,Female,Delhi,73172,Medium,2025-05-05,Electronics,4634,5,23170,UPI,Offline,No
42392,55,Male,Chennai,74728,High,2025-11-23,Grocery,15894,1,15894,Card,Online,No
42393,51,Female,Mumbai,37757,Medium,2025-06-09,Fashion,33398,5,166990,Cash,Online,No
42394,26,Male,Kolkata,59651,High,2025-10-19,Home,33642,1,33642,Cash,Online,Yes
42395,46,Female,Chennai,24045,High,2025-06-10,Grocery,46636,2,93272,Card,Online,Yes
42396,34,Female,Chennai,77383,High,2026-03-13,Home,26305,1,26305,Card,Online,Yes
42397,28,Male,Delhi,94733,Low,2026-03-21,Beauty,6535,2,13070,UPI,Online,Yes
42398,53,Female,Mumbai,84358,High,2026-03-03,Electronics,35129,5,175645,Card,Offline,No
42399,30,Male,Hyderabad,86425,Medium,2026-03-14,Grocery,38488,4,153952,Card,Offline,Yes
42400,18,Female,Bangalore,56629,Low,2025-07-23,Electronics,38330,3,114990,Cash,Offline,No
42401,50,Male,Chennai,62659,High,2025-05-01,Fashion,14364,4,57456,Card,Offline,Yes
42402,56,Female,Kolkata,34458,High,2025-04-29,Electronics,46491,3,139473,UPI,Offline,Yes
42403,26,Female,Bangalore,54155,Low,2026-03-01,Beauty,24979,2,49958,UPI,Offline,Yes
42404,38,Male,Bangalore,26249,High,2026-01-12,Home,6114,1,6114,Card,Offline,No
42405,53,Male,Hyderabad,29679,Low,2025-08-06,Home,27407,1,27407,UPI,Online,Yes
42406,18,Male,Mumbai,99755,Medium,2025-09-03,Home,39375,4,157500,Card,Online,Yes
42407,48,Female,Mumbai,69939,Low,2026-04-23,Electronics,49006,3,147018,UPI,Offline,No
42408,59,Female,Hyderabad,44299,High,2025-08-25,Grocery,25867,3,77601,Cash,Offline,Yes
42409,44,Male,Hyderabad,90782,Low,2026-01-18,Beauty,4695,3,14085,UPI,Offline,Yes
42410,35,Male,Chennai,78995,High,2025-09-12,Home,28029,1,28029,Cash,Online,No
42411,53,Female,Kolkata,71849,Low,2025-07-14,Beauty,17504,4,70016,Cash,Online,No
42412,47,Male,Hyderabad,80682,Medium,2026-03-04,Electronics,989,3,2967,Card,Offline,Yes
42413,37,Female,Chennai,22628,Medium,2025-12-16,Beauty,28338,2,56676,Card,Online,No
42414,52,Female,Hyderabad,46792,Low,2025-08-17,Electronics,31573,3,94719,UPI,Offline,Yes
42415,25,Male,Hyderabad,37038,High,2025-06-20,Beauty,28235,4,112940,Cash,Online,Yes
42416,39,Female,Kolkata,69760,Low,2025-11-18,Home,878,1,878,UPI,Online,No
42417,21,Female,Delhi,59513,Medium,2025-11-17,Beauty,1086,1,1086,Card,Online,Yes
42418,19,Male,Bangalore,76151,High,2025-12-04,Grocery,34911,4,139644,UPI,Offline,No
42419,50,Female,Kolkata,51323,High,2025-07-23,Beauty,27895,1,27895,Card,Offline,No
42420,29,Male,Hyderabad,78991,High,2025-09-03,Electronics,19346,3,58038,UPI,Online,Yes
42421,20,Female,Kolkata,53861,Low,2025-08-03,Beauty,34549,1,34549,Card,Online,Yes
42422,59,Male,Hyderabad,91403,Low,2025-11-26,Electronics,27984,2,55968,Cash,Online,No
42423,37,Male,Kolkata,99550,Low,2025-05-27,Home,35710,3,107130,Card,Offline,No
42424,19,Female,Kolkata,72952,High,2026-02-23,Home,7655,2,15310,Card,Online,No
42425,52,Female,Mumbai,46842,Medium,2025-12-29,Grocery,28453,5,142265,Cash,Offline,No
42426,21,Male,Kolkata,36816,Low,2025-06-21,Electronics,32537,1,32537,UPI,Online,No
42427,53,Female,Kolkata,35277,High,2026-02-14,Electronics,32660,4,130640,Cash,Offline,No
42428,32,Male,Bangalore,22025,Medium,2026-03-06,Electronics,42938,5,214690,Cash,Online,Yes
42429,45,Male,Chennai,92688,Medium,2026-02-04,Beauty,40106,2,80212,Card,Online,Yes
42430,27,Female,Chennai,35924,Low,2026-03-08,Fashion,28521,1,28521,UPI,Offline,No
42431,60,Male,Bangalore,25941,Low,2025-09-02,Fashion,34029,4,136116,Card,Online,No
42432,18,Male,Hyderabad,42178,Medium,2025-08-20,Grocery,18934,1,18934,UPI,Offline,Yes
42433,56,Female,Chennai,56718,High,2025-06-17,Grocery,4606,1,4606,UPI,Offline,No
42434,55,Male,Kolkata,60830,Medium,2026-03-01,Grocery,32594,4,130376,UPI,Offline,Yes
42435,53,Male,Mumbai,65377,Low,2026-03-28,Electronics,18571,5,92855,UPI,Offline,No
42436,34,Female,Hyderabad,95608,Low,2025-10-17,Home,12785,2,25570,Card,Online,No
42437,53,Female,Delhi,33707,High,2025-07-27,Beauty,26481,1,26481,Cash,Online,Yes
42438,21,Male,Chennai,74928,Medium,2026-04-05,Grocery,12137,3,36411,Cash,Online,Yes
42439,24,Female,Delhi,82210,Low,2025-12-12,Home,31582,4,126328,Cash,Offline,No
42440,48,Male,Mumbai,96472,Low,2026-01-05,Grocery,17583,5,87915,Cash,Online,No
42441,30,Male,Hyderabad,23328,High,2025-12-03,Electronics,24726,5,123630,UPI,Offline,No
42442,51,Male,Bangalore,27447,Low,2025-09-23,Electronics,23524,5,117620,Cash,Offline,No
42443,39,Male,Delhi,47965,Medium,2025-08-30,Electronics,41808,4,167232,Cash,Offline,Yes
